N(059L,Champion 7GCBC Citabria,274-70,,,,,,,,
N17HU,CGS Hawk A,H1-17-C,,,,,,,,
N17HV,HS.125 Srs.731,25282  ex N7HV,,,,,,,,
N17HV,,,,,,,,,,
N17HW,Cessna 170B,25527,,,,,,,,
N17HW,Cessna 170B,25527,,,,,,,,
N17HX,,,,,,,,,,
N17HX,,,,,,,,,,
N17HY,,,,,,,,,,
N17HY,,,,,,,,,,
N17HZ,Cessna 172M Skyhawk,66345  ex N17HP,,,,,,,,
N17HZ,,,,,,,,,,
N17J,Pitts S.1C Special,1,,,,,,,,
N17J,Pitts S.1C Special,1,,,,,,,,
N17JA,Stoddard Hamilton SH.2 Glasair,268,,,,,,,,
N17JA,Stoddard Hamilton SH.2 Glasair,268,,,,,,,,
N17JB,Pitts,1,,,,,,,,
N17JB,Pitts,1,,,,,,,,
N17JC,Beech A.60 Duke,P-223,,,,,,,,
N17JC,Beech A.60 Duke,P-223,,,,,,,,
N17JD,Erco 415C Ercoupe,4354,,,,,,,,
N17JD,Erco 415C Ercoupe,4354,,,,,,,,
N17JE,,,,,,,,,,
N17JE,,,,,,,,,,
N17JF,Volmer VJ.22 Sportsman,206,,,,,,,,
N17JF,Volmer VJ.22 Sportsman,206,,,,,,,,
N17JG,Aero Commander 680W Turbo Commander II,1802-24,,,,,,,,
N17JG,Aero Commander 680W Turbo Commander II,1802-24,,,,,,,,
N17JH,Beech F.35 Bonanza,D-4155,,,,,,,,
N17JH,Beech F.35 Bonanza,D-4155,,,,,,,,
N17JJ,Swearingen SA.26AT Merlin IIB,T26-166,,,,,,,,
N17JJ,Swearingen SA.26AT Merlin IIB,T26-166,,,,,,,,
N17JK,Monnett Sonerai I,73,,,,,,,,
N17JK,Monnett Sonerai I,73,,,,,,,,
N17JL,Volmer VJ.22 Sportsman,001,,,,,,,,
N17JL,Volmer VJ.22 Sportsman,001,,,,,,,,
N17JM,Doodlebug SL.1,43,,,,,,,,
N17JM,Doodlebug SL.1,43,,,,,,,,
N17JN,,,,,,,,,,
N17JN,,,,,,,,,,
N17JP,Rand Robinson KR.1,JP-001KR607,,,,,,,,
N17JP,Rand Robinson KR.1,JP-001KR607,,,,,,,,
N17JQ,,,,,,,,,,
N17JQ,,,,,,,,,,
N17JR,Taylor Coot Model A,JR-1,,,,,,,,
N17JR,Taylor Coot Model A,JR-1,,,,,,,,
N17JS,Cassutt 3M Racer,JS1,,,,,,,,
N17JS,Cassutt 3M Racer,JS1,,,,,,,,
N17JT,Dassault Falcon 20D,179  ex N12MF,,,,,,,,
N17JT,Turner T.40A,72,,,,,,,,
N17JT (C),Turner T.40A,72,,,,,,,,
N17JU,,,,,,,,,,
N17JU,,,,,,,,,,
N17JV,Beech F.33A Bonanza,CE-657,,,,,,,,
N17JV,Beech F.33A Bonanza,CE-657,,,,,,,,
N17JW,Evans VP.1,1059,,,,,,,,
N17JW,Evans VP.1,1059,,,,,,,,
N17JX,,,,,,,,,,
N17JX,,,,,,,,,,
N17JY,,,,,,,,,,
N17JY,,,,,,,,,,
N17JZ,Swaco Staggerwing,D-2,,,,,,,,
N17JZ,Swaco Staggerwing,D-2,,,,,,,,
N17K,Jeaco 2,002,,,,,,,,
N17K,Jeaco 2,002,,,,,,,,
N17KA,PA.32 Cherokee Six 260,32-1066,,,,,,,,
N17KA,PA.32 Cherokee Six 260,32-1066,,,,,,,,
N17KB,Monnett Sonerai II,013  from and to N88RR,,,,,,,,
N17KB,,,,,,,,,,
N17KC,Cassutt 3M Racer,CK-1,,,,,,,,
N17KC,Cassutt 3M Racer,CK-1,,,,,,,,
N17KD,,,,,,,,,,
N17KD,,,,,,,,,,
N17KE,,,,,,,,,,
N17KE,,,,,,,,,,
N17KF,,,,,,,,,,
N17KF,,,,,,,,,,
N17KG,,,,,,,,,,
N17KG,,,,,,,,,,
N17KH,,,,,,,,,,
N17KH,PA.39 Twin Comanche C/R 160,39-26  ex N4XZ,,,,,,,,
N17KJ,Cessna 210K Centurion,59362,,,,,,,,
N17KJ,,,,,,,,,,
N17KK,Beech 200C Super King Air,BL-49,,,,,,,,
N17KK,Beech 200C Super King Air,BL-49,,,,,,,,
N17KL,Pitts S.1 Special,332H,,,,,,,,
N17KL,Pitts S.1 Special,332H,,,,,,,,
N17KM,Mikoyan Mig.15,1A08017,,,,,,,,
N17KM,,,,,,,,,,
N17KN,,,,,,,,,,
N17KN,,,,,,,,,,
N17KP,Buethe Barracuda,290,,,,,,,,
N17KP,,,,,,,,,,
N17KQ,,,,,,,,,,
N17KQ,,,,,,,,,,
N17KR,,,,,,,,,,
N17KR,,,,,,,,,,
N17KS,Schleicher ASW.29,20621,,,,,,,,
N17KS,Schleicher ASW.29,20621,,,,,,,,
n17KT,,,,,,,,,,
n17KT,,,,,,,,,,
N17KU,,,,,,,,,,
N17KU,,,,,,,,,,
N17KV,,,,,,,,,,
N17KV,,,,,,,,,,
N17KW,PA.31T Cheyenne 500-I,31T-8104070,,,,,,,,
N17KW,,,,,,,,,,
N17KX,,,,,,,,,,
N17KX,,,,,,,,,,
N17KY,,,,,,,,,,
N17KY,,,,,,,,,,
N17KZ,,,,,,,,,,
N17KZ,,,,,,,,,,
N17L,Lockheed 18,2476,,,,,,,,
N17L,Lockheed 18,2476,,,,,,,,
N17LA,Bell UH.1F,ex 65-7912,,,,,,,,
N17LA,Bell UH.1F,ex 65-7912,,,,,,,,
N17LB,Cessna 182P Skylane,62924,,,,,,,,
N17LB,Cessna 182P Skylane,62924,,,,,,,,
N17LC,Beech 95.B55 Baron,TC-1474,,,,,,,,
N17LC,Beech 95.B55 Baron,TC-1474,,,,,,,,
N17LD,,,,,,,,,,
N17LD,,,,,,,,,,
N17LE,Rutan 61 LongEz,1464,,,,,,,,
N17LE,Rutan 61 LongEz,1464,,,,,,,,
N17LF,Rutan Varieze,1395,,,,,,,,
N17LF,Rutan Varieze,1395,,,,,,,,
N17LG,,,,,,,,,,
N17LG,,,,,,,,,,
N17LH,Ted Smith Aerostar 600,60-0400-140,,,,,,,,
N17LH,Ted Smith Aerostar 600,60-0400-140,,,,,,,,
N17LJ,Gates Learjet 36,36-017  ex N1010A,,,,,,,,
N17LJ,,,,,,,,,,
N17LK,Cessna 560 Citation IV,560-0037,,,,,,,,
N17LK,Cessna 550 Citation II,550-0367,,,,,,,,
N17LK (C),Cessna 550 Citation II,550-0367  to N17LV,,,,,,,,
N17LL,Cassutt 3M Racer,1,,,,,,,,
N17LL,Cassutt 3M Racer,1,,,,,,,,
N17LM,Bensen B.80M,9281,,,,,,,,
N17LM,QAC Quickie Q.2,2217,,,,,,,,
N17LM (C),QAC Quickie Q.2,2217,,,,,,,,
N17LN,Wittman W.8 Tailwind,1,,,,,,,,
N17LN,Wittman W.8 Tailwind,1,,,,,,,,
N17LP,Cessna 310Q,0221,,,,,,,,
N17LP,Cessna 310Q,0221,,,,,,,,
N17LQ,,,,,,,,,,
N17LQ,,,,,,,,,,
N17LR,Cessna 411,0133,,,,,,,,
N17LR,Cessna 411,0133,,,,,,,,
N17LS,Stits SA.3B Playboy,P-455,,,,,,,,
N17LS,Stits SA.3B Playboy,P-455,,,,,,,,
N17LT,Taylorcraft BC.12D-1,9947  ex N44147,,,,,,,,
N17LT,,,,,,,,,,
N17LU,,,,,,,,,,
N17LU,,,,,,,,,,
N17LV,Cessna 550 Citation II,550-0367  ex N17LK,,,,,,,,
N17LV,,,,,,,,,,
N17LW,,,,,,,,,,
N17LW,,,,,,,,,,
N17LX,,,,,,,,,,
N17LX,,,,,,,,,,
N17LY,,,,,,,,,,
N17LY,,,,,,,,,,
N17LZ,,,,,,,,,,
N17LZ,,,,,,,,,,
N17M,Paramount Cabinaire,7,,,,,,,,
N17M,Paramount Cabinaire,7,,,,,,,,
N17MA,Beech S.35 Bonanza,D-7529,,,,,,,,
N17MA,Beech S.35 Bonanza,D-7529,,,,,,,,
N17MB,Swaco Staggerwing,D-1,,,,,,,,
N17MB,Swaco Staggerwing,D-1,,,,,,,,
N17MC,Cessna 172K Skyhawk,59131,,,,,,,,
N17MC,Cessna 172K Skyhawk,59131,,,,,,,,
N17MD,PA.32 Cherokee Six 260,32-552,,,,,,,,
N17MD,PA.32 Cherokee Six 260,32-552,,,,,,,,
N17ME,,,,,,,,,,
N17ME,,,,,,,,,,
N17MF,Grumman-American AA.1C Lynx,AA1C-0105,,,,,,,,
N17MF,Grumman-American AA.1C Lynx,AA1C-0105,,,,,,,,
N17MG,EAA Biplane HK Sport,1,,,,,,,,
N17MG,EAA Biplane HK Sport,1,,,,,,,,
N17MH,,,,,,,,,,
N17MH,,,,,,,,,,
N17MJ,Beech V.35B Bonanza,D-9710,,,,,,,,
N17MJ,Beech V.35B Bonanza,D-9710,,,,,,,,
N17MK,BAC One Eleven 410AQ,"054  ex N8007U,N17VK",,,,,,,,
N17MK,Mackellar MAC.1,1,,,,,,,,
N17MK (C),Mackellar MAC.1,1,,,,,,,,
N17ML,,,,,,,,,,
N17ML,,,,,,,,,,
N17MM,Beech C.45H,AF-523,,,,,,,,
N17MM,Beech C.45H,AF-523,,,,,,,,
N17MN,Beech 35.C33 Debonair,CD-667,,,,,,,,
N17MN,Beech 35.C33 Debonair,CD-667,,,,,,,,
N17MP,Pitts S.1C Special,7,,,,,,,,
N17MP,Pitts S.1C Special,7,,,,,,,,
N17MQ,Hiller OH.23C,787,,,,,,,,
N17MQ,Hiller OH.23C,787,,,,,,,,
N17MR,PA.23 Aztec 250F,27-7854067  ex N63933,,,,,,,,
N17MR,,,,,,,,,,
N17MS,Cessna 182M Skylane,59496,,,,,,,,
N17MS,Cessna 182M Skylane,59496,,,,,,,,
N17MT,PA.60 Aerostar 600A,60-0641-7961203  ex N8237J,,,,,,,,
N17MT,PA.60 Aerostar 600A,60-0641-7961203  ex N8237J,,,,,,,,
N17MU,,,,,,,,,,
N17MU,,,,,,,,,,
N17MV,,,,,,,,,,
N17MV,,,,,,,,,,
N17MW,Wilkes BMW.1,1,,,,,,,,
N17MW,Wilkes BMW.1,1,,,,,,,,
N17MX,Grumman G.1159B Gulfstream 2B,098  ex N925DS,,,,,,,,
N17MX,,,,,,,,,,
N17MY,,,,,,,,,,
N17MY,,,,,,,,,,
N17MZ,,,,,,,,,,
N17MZ,,,,,,,,,,
N17N,Canvargo CBY.3,CAM-1,,,,,,,,
N17N,Canvargo CBY.3,CAM-1,,,,,,,,
N17NA,Rand Robinson KR.2,AVE-1,,,,,,,,
N17NA,Rand Robinson KR.2,AVE-1,,,,,,,,
N17NB,,,,,,,,,,
N17NB,,,,,,,,,,
N17NC,,,,,,,,,,
N17NC,,,,,,,,,,
N17ND,Grumman G.1159 Gulfstream 2,63  ex N149JW,,,,,,,,
N17ND,Gates Learjet 35A,35A-438,,,,,,,,
N17ND (C),Gates Learjet 35A,35A-438,,,,,,,,
N17NE,,,,,,,,,,
N17NE,,,,,,,,,,
N17NF,Cessna P.206B Super Skylane,0369,,,,,,,,
N17NF,Cessna P.206B Super Skylane,0369,,,,,,,,
N17NG,PA.46 Malibu 310P,4608074,,,,,,,,
N17NG,,,,,,,,,,
N17NH,,,,,,,,,,
N17NH,,,,,,,,,,
N17NJ,,,,,,,,,,
N17NJ,,,,,,,,,,
N17NK,,,,,,,,,,
N17NK,,,,,,,,,,
N17NL,,,,,,,,,,
N17NL,,,,,,,,,,
N17NM,,,,,,,,,,
N17NM,,,,,,,,,,
N17NN,,,,,,,,,,
N17NN,,,,,,,,,,
N17NP,,,,,,,,,,
N17NP,,,,,,,,,,
N17NQ,,,,,,,,,,
N17NQ,,,,,,,,,,
N17NR,Hiller 360 Srs.UH.12E,1732,,,,,,,,
N17NR,Hiller 360 Srs.UH.12E,1732,,,,,,,,
N17NS,,,,,,,,,,
N17NS,,,,,,,,,,
N17NT,,,,,,,,,,
N17NT,,,,,,,,,,
N17NU,,,,,,,,,,
N17NU,,,,,,,,,,
N17NV,,,,,,,,,,
N17NV,,,,,,,,,,
N17NW,,,,,,,,,,
N17NW,,,,,,,,,,
N17NX,,,,,,,,,,
N17NX,,,,,,,,,,
N17NY,Boeing A.75N1 Stearman,75-2519  ex N53367,,,,,,,,
N17NY,Boeing A.75N1 Stearman,75-2519  ex N53367,,,,,,,,
N17NZ,,,,,,,,,,
N17NZ,,,,,,,,,,
N17P,Cessna T.210L Turbo Centurion,60915,,,,,,,,
N17P,Cessna T.210L Turbo Centurion,60915,,,,,,,,
N17PA,Cessna 150H,68899,,,,,,,,
N17PA,Cessna 150H,68899,,,,,,,,
N17PB,Pitts Special BMP,7,,,,,,,,
N17PB,Pitts Special BMP,7,,,,,,,,
N17PC,PA.22 Tri-Pacer 160,22-5931,,,,,,,,
N17PC,PA.22 Tri-Pacer 160,22-5931,,,,,,,,
N17PD,Chambers C.1C,1,,,,,,,,
N17PD,Chambers C.1C,1,,,,,,,,
N17PE,Bell 47G.4,3357,,,,,,,,
N17PE,Bell 47G.4,3357,,,,,,,,
N17PF,QAC Quickie Q.200,2,,,,,,,,
N17PF,,,,,,,,,,
N17PG,Cessna T.210M Turbo Centurion,62795  ex N6606B,,,,,,,,
N17PG,,,,,,,,,,
N17PH,Van's RV.4,0001,,,,,,,,
N17PH,,,,,,,,,,
N17PH (C),Piper J.3F.50 Cub,3338  ex N37430,,,,,,,,
N17PJ,PJ.1,1380,,,,,,,,
N17PJ,PJ.1,1380,,,,,,,,
N17PK,Beech S.35 Bonanza,D-7515,,,,,,,,
N17PK,Beech S.35 Bonanza,D-7515,,,,,,,,
N17PL,Cessna 425 Corsair,0026,,,,,,,,
N17PL,Cessna 425 Corsair,0026,,,,,,,,
N17PM,Rand Robinson KR.2,17,,,,,,,,
N17PM,Rand Robinson KR.2,17,,,,,,,,
N17PN,,,,,,,,,,
N17PN,,,,,,,,,,
N17PP,Acro Sport Inc. Acro Sport II,2,,,,,,,,
N17PP,Cessna 182Q Skylane,66899,,,,,,,,
N17PP (C),Cessna 182Q Skylane,66899,,,,,,,,
N17PQ,,,,,,,,,,
N17PQ,,,,,,,,,,
N17PR,Maule M.5-210C Strata Rocket,6205C,,,,,,,,
N17PR,Maule M.5-210C Strata Rocket,6205C,,,,,,,,
N17PS,PA.31P Pressurised Navajo 425,31P-7630008,,,,,,,,
N17PS,PA.31P Pressurised Navajo 425,31P-7630008,,,,,,,,
N17PT,Boeing PT.17,75-4695  ex N37744,,,,,,,,
N17PT,Boeing A.75N1 Stearman,75-5554,,,,,,,,
N17PT (C),Boeing A.75N1 Stearman,75-5554  to N17PY,,,,,,,,
N17PU,,,,,,,,,,
N17PU,,,,,,,,,,
N17PV,,,,,,,,,,
N17PV,,,,,,,,,,
N17PW,Christen-Pitts S.2B Special,5148,,,,,,,,
N17PW,,,,,,,,,,
N17PX,,,,,,,,,,
N17PX,,,,,,,,,,
N17PY,Boeing A.75N1 Stearman,75-5554  ex N17PT,,,,,,,,
N17PY,,,,,,,,,,
N17PZ,,,,,,,,,,
N17PZ,,,,,,,,,,
N17Q,Erco 415D Ercoupe,4540,,,,,,,,
N17Q,Erco 415D Ercoupe,4540,,,,,,,,
N17QA,,,,,,,,,,
N17QA,,,,,,,,,,
N17QB,,,,,,,,,,
N17QB,,,,,,,,,,
N17QC,Mitsubishi Mu.2B 60,772SA,,,,,,,,
N17QC,Mitsubishi Mu.2B 60,772SA,,,,,,,,
N17QD,,,,,,,,,,
N17QD,,,,,,,,,,
N17QE,,,,,,,,,,
N17QE,,,,,,,,,,
N17QF,,,,,,,,,,
N17QF,,,,,,,,,,
N17QG,,,,,,,,,,
N17QG,,,,,,,,,,
N17QH,,,,,,,,,,
N17QH,,,,,,,,,,
N17QJ,,,,,,,,,,
N17QJ,,,,,,,,,,
N17QK,,,,,,,,,,
N17QK,,,,,,,,,,
N17QL,,,,,,,,,,
N17QL,,,,,,,,,,
N17QM,,,,,,,,,,
N17QM,,,,,,,,,,
N17QN,,,,,,,,,,
N17QN,,,,,,,,,,
N17QP,,,,,,,,,,
N17QP,,,,,,,,,,
N17QQ,,,,,,,,,,
N17QQ,,,,,,,,,,
N17QR,,,,,,,,,,
N17QR,,,,,,,,,,
N17QT,,,,,,,,,,
N17QT,,,,,,,,,,
N17QU,,,,,,,,,,
N17QU,,,,,,,,,,
N17QV,,,,,,,,,,
N17QV,,,,,,,,,,
N17QW,,,,,,,,,,
N17QW,,,,,,,,,,
N17QX,,,,,,,,,,
N17QX,,,,,,,,,,
N17QY,,,,,,,,,,
N17QY,,,,,,,,,,
N17QZ,,,,,,,,,,
N17QZ,,,,,,,,,,
N17R,Rase R.1,1,,,,,,,,
N17R,Rase R.1,1,,,,,,,,
N17RA,Partenavia P.68C-TC,357  ex N42821,,,,,,,,
N17RA,Beech 1900C,UB-32,,,,,,,,
N17RA (C),Beech 1900C,UB-32,,,,,,,,
N17RB,Piper J.3 Cub,16314,,,,,,,,
N17RB,Piper J.3 Cub,16314,,,,,,,,
N17RC,Cessna 425 Corsair,0119,,,,,,,,
N17RC,Cessna 425 Corsair,0119,,,,,,,,
N17RC (C),Cessna 414A Chancellor,0649,,,,,,,,
N17RC (C),Cessna 414A Chancellor,0649,,,,,,,,
N17RD,Grega GN.1 Aircamper,RD-11,,,,,,,,
N17RD,Grega GN.1 Aircamper,RD-11,,,,,,,,
N17RE,Beech F.33A Bonanza,CE-1128,,,,,,,,
N17RE,,,,,,,,,,
N17RF,B?ucker B?u.133 Jungmeister,2004,,,,,,,,
N17RF,B?ucker B?u.133 Jungmeister,2004,,,,,,,,
N17RG,Cessna 550 Citation II,550-0222,,,,,,,,
N17RG,Cessna 550 Citation II,550-0222,,,,,,,,
N17RH,Steen Skybolt,SB-2,,,,,,,,
N17RH,Steen Skybolt,SB-2,,,,,,,,
N17RJ,HP.137 Jetstream 1,214,,,,,,,,
N17RJ,HP.137 Jetstream 1,214,,,,,,,,
N17RK,Cessna 180H Skywagon,51695,,,,,,,,
N17RK,Cessna 180H Skywagon,51695,,,,,,,,
N17RL,Rutan Varieze,635,,,,,,,,
N17RL,Rutan Varieze,635,,,,,,,,
N17RM,Stolp SA.300 Starduster Too,1488,,,,,,,,
N17RM,Stolp SA.300 Starduster Too,1488,,,,,,,,
N17RN,PA.28 Archer 181-II,28-7790162,,,,,,,,
N17RN,Boeing A.75N1 Stearman,75-720,,,,,,,,
N17RN (C),Boeing A.75N1 Stearman,75-720,,,,,,,,
N17RP,Beech A.36TC Bonanza,EA-263,,,,,,,,
N17RP,Beech A.36TC Bonanza,EA-263,,,,,,,,
N17RQ,Cessna P.210N Pressurised Centurion,00282,,,,,,,,
N17RQ,Cessna P.210N Pressurised Centurion,00282,,,,,,,,
N17RR,Cessna 152,84134,,,,,,,,
N17RR,Cessna 152,84134,,,,,,,,
N17RS,Murphy Renegade Spirit,423,,,,,,,,
N17RS,Helicom Commuter Junior,101,,,,,,,,
N17RS (C),Helicom Commuter Junior,101,,,,,,,,
N17RT,Pitts S.1 Special,88R-8924,,,,,,,,
N17RT,Schleicher ASW.17,17009,,,,,,,,
N17RT (C),Schleicher ASW.17,17009,,,,,,,,
N17RU,,,,,,,,,,
N17RU,,,,,,,,,,
N17RV,Van's RV.3,173,,,,,,,,
N17RV,Van's RV.3,173,,,,,,,,
N17RW,Schleicher ASW.29,20271,,,,,,,,
N17RW,Schleicher ASW.29,20271,,,,,,,,
N17RX,Beech 99,U-153,,,,,,,,
N17RX,Beech 99,U-153,,,,,,,,
N17RY,,,,,,,,,,
N17RY,,,,,,,,,,
N17RZ,Stolp SA.300 Starduster Too,RZ-1,,,,,,,,
N17RZ,Stolp SA.300 Starduster Too,RZ-1,,,,,,,,
N17S,,,,,,,,,,
N17S,Riddell L.320,OJ 1988,,,,,,,,
N17S,,,,,,,,,,
N17S,Cessna 550 Citation II,550-0098,,,,,,,,
N17S (C),Cessna 550 Citation II,550-0098,,,,,,,,
N17SA,Beech 65.A90 King Air,LJ-164,,,,,,,,
N17SA,Beech 65.A90 King Air,LJ-164,,,,,,,,
N17SB,Bell OH.13S,3068,,,,,,,,
N17SB,Bell OH.13S,3068,,,,,,,,
N17SC,Boeing A.75N1 Stearman,75-3377,,,,,,,,
N17SC,Boeing A.75N1 Stearman,75-3377,,,,,,,,
N17SD,Swearingen SA.226T Merlin III,T270,,,,,,,,
N17SD,Swearingen SA.226T Merlin III,T270,,,,,,,,
N17SE,Beech 65.E90 King Air,LW-169,,,,,,,,
N17SE,Beech 65.E90 King Air,LW-169,,,,,,,,
N17SF,Beech D.17S,6890,,,,,,,,
N17SF,Beech D.17S,6890,,,,,,,,
N17SG,Steen Skybolt,GS-1,,,,,,,,
N17SG,Steen Skybolt,GS-1,,,,,,,,
N17SH,Schweizer SGU 2-33,82,,,,,,,,
N17SH,Schweizer SGU 2-33,82,,,,,,,,
N17SJ,MBB BK.117B.1,7230  ex N6593M,,,,,,,,
N17SJ,,,,,,,,,,
N17SK,,,,,,,,,,
N17SK,,,,,,,,,,
N17SL,HS.125 Srs.1A/522,25082  ex N1MY,,,,,,,,
N17SL,HS.125 Srs.1A/522,25082  ex N1MY,,,,,,,,
N17SM,Cassutt 3M Racer,1SM,,,,,,,,
N17SM,Cassutt 3M Racer,1SM,,,,,,,,
N17SN,,,,,,,,,,
N17SN,,,,,,,,,,
N17SP,Bell 206L.1 Long Ranger,45351,,,,,,,,
N17SP,Bell 206L.1 Long Ranger,45351,,,,,,,,
N17SQ,,,,,,,,,,
N17SQ,,,,,,,,,,
N17SR,Cessna 182R Skylane,68519,,,,,,,,
N17SR,,,,,,,,,,
N17SS,Swaco Staggerwing,D3,,,,,,,,
N17SS,Swaco Staggerwing,D3,,,,,,,,
N17ST,Lockheed 382E-44K-20 Hercules,4333,,,,,,,,
N17ST,Lockheed 382E-44K-20 Hercules,4333,,,,,,,,
N17SU,,,,,,,,,,
N17SU,,,,,,,,,,
N17SV,Stampe SV.4C,1131,,,,,,,,
N17SV,Stampe SV.4C,1131,,,,,,,,
N17SW,Beech D.17S,4850,,,,,,,,
N17SW,Beech D.17S,4850,,,,,,,,
N17SX,,,,,,,,,,
N17SX,,,,,,,,,,
N17SY,,,,,,,,,,
N17SY,,,,,,,,,,
N17SZ,,,,,,,,,,
N17SZ,,,,,,,,,,
N17T,Cessna 337D Super Skymaster,0990,,,,,,,,
N17T,Cessna 337D Super Skymaster,0990,,,,,,,,
N17TA,PA.24 Comanche 250,24-2652,,,,,,,,
N17TA,PA.24 Comanche 250,24-2652,,,,,,,,
N17TB,Cessna 170B,27067,,,,,,,,
N17TB,Cessna 170B,27067,,,,,,,,
N17TC,Cessna 210D Centurion,58499,,,,,,,,
N17TC,Cessna 210D Centurion,58499,,,,,,,,
N17TD,Glasflugel Standard Libelle 201B,556,,,,,,,,
N17TD,Glasflugel Standard Libelle 201B,556,,,,,,,,
N17TE,Cessna 650 Citation III,650-0011  ex N91LA,,,,,,,,
N17TE,Boeing B.17G,ex 44-85784 To G-BEDF,,,,,,,,
N17TE (C),Boeing B.17G Fortress,ex 44-85784 To G-BEDF,,,,,,,,
N17TF,Beech A.36TC Bonanza,"EA-66  ex N6691E,N17TY",,,,,,,,
N17TF,Eipper Quicksilver MX II,1717,,,,,,,,
N17TF (C),Eipper Quicksilver MX II,1717,,,,,,,,
N17TG,,,,,,,,,,
N17TG,,,,,,,,,,
N17TH,,,,,,,,,,
N17TH,,,,,,,,,,
N17TJ,Cessna 501 Citation I/SP,501-0016  ex N255TS,,,,,,,,
N17TJ,,,,,,,,,,
N17TJ (C),Beech B.200 Super King Air,BB-1217  ex N300CR,,,,,,,,
N17TJ (C),Mitsubishi Mu.300 Diamond,A023SA  ex N79GA,,,,,,,,
N17TK,Beech B.60 Duke,P-480  ex N24171,,,,,,,,
N17TK,,,,,,,,,,
N17TL,,,,,,,,,,
N17TL,,,,,,,,,,
N17TM,Schreder RS.15,1,,,,,,,,
N17TM,Schreder RS.15,1,,,,,,,,
N17TN,,,,,,,,,,
N17TN,,,,,,,,,,
N17TP,Cessna 175 Skylark,55717,,,,,,,,
N17TP,Cessna 175 Skylark,55717,,,,,,,,
N17TQ,,,,,,,,,,
N17TQ,,,,,,,,,,
N17TR,Rolladen-Schneider LS.3,3194,,,,,,,,
N17TR,Rolladen-Schneider LS.3,3194,,,,,,,,
N17TS,Beech 65.90T King Air,LA-192,,,,,,,,
N17TS,Beech 65.90T King Air,LA-192,,,,,,,,
N17TT,Beech A.60 Duke,P-440,,,,,,,,
N17TT,Beech A.60 Duke,P-440,,,,,,,,
N17TU,PA.31T Cheyenne 620-II,31T-7520035,,,,,,,,
N17TU,PA.31T Cheyenne 620-II,31T-7520035,,,,,,,,
N17TV,Bell 206B Jet Ranger,1751  ex N15BG,,,,,,,,
N17TV,,,,,,,,,,
N17TW,Beech 300 Super King Air,FA-190,,,,,,,,
N17TW,Beech 200 Super King Air,BB-968,,,,,,,,
N17TW (C),Beech 200 Super King Air,BB-968,,,,,,,,
N17TX,Van's RV.4,1201,,,,,,,,
N17TX,,,,,,,,,,
N17TY,PA.62 Aerostar 601P,61P-0846-8163446  ex N3645K,,,,,,,,
N17TY,,,,,,,,,,
N17TY (C),Beech A.36TC Bonanza,EA-66  ex N6691E  to N17TF,,,,,,,,
N17TZ,,,,,,,,,,
N17TZ,,,,,,,,,,
N17U,Cessna 310I,0093  ex N8093M,,,,,,,,
N17U,Cessna 310A,38095,,,,,,,,
N17U (C),Cessna 310A,38095,,,,,,,,
N17UA,Cessna 402A,0017,,,,,,,,
N17UA,,,,,,,,,,
N17UB,Luscombe 8E Silvaire DeLuxe,5947,,,,,,,,
N17UB,Luscombe 8E Silvaire DeLuxe,5947,,,,,,,,
N17UC,IAI.1124 Westwind 1,283,,,,,,,,
N17UC,IAI.1124 Westwind 1,283,,,,,,,,
N17UD,,,,,,,,,,
N17UD,,,,,,,,,,
N17UE,,,,,,,,,,
N17UE,,,,,,,,,,
N17UF,Schempp-Hirth Nimbus 3,33,,,,,,,,
N17UF,Schempp-Hirth Nimbus 3,33,,,,,,,,
N17UG,,,,,,,,,,
N17UG,,,,,,,,,,
N17UH,,,,,,,,,,
N17UH,,,,,,,,,,
N17UJ,,,,,,,,,,
N17UJ,,,,,,,,,,
N17UK,,,,,,,,,,
N17UK,,,,,,,,,,
N17UL,,,,,,,,,,
N17UL,,,,,,,,,,
N17UM,,,,,,,,,,
N17UM,,,,,,,,,,
N17UN,,,,,,,,,,
N17UN,,,,,,,,,,
N17UP,Cessna 172M Skyhawk,63440,,,,,,,,
N17UP,Cessna 172M Skyhawk,63440,,,,,,,,
N17UQ,QAC Quickie,486,,,,,,,,
N17UQ,QAC Quickie,486,,,,,,,,
N17UR,Cessna 180 Skywagon,31008  ex N3860C,,,,,,,,
N17UR,Cessna 180 Skywagon,31008  ex N3860C,,,,,,,,
N17US,Beech A.36 Bonanza,E-851,,,,,,,,
N17US,Beech A.36 Bonanza,E-851,,,,,,,,
N17UT,,,,,,,,,,
N17UT,,,,,,,,,,
N17UU,,,,,,,,,,
N17UU,,,,,,,,,,
N17UV,,,,,,,,,,
N17UV,,,,,,,,,,
N17UW,,,,,,,,,,
N17UW,,,,,,,,,,
N17UX,,,,,,,,,,
N17UX,,,,,,,,,,
N17UY,,,,,,,,,,
N17UY,,,,,,,,,,
N17UZ,,,,,,,,,,
N17UZ,,,,,,,,,,
N17V,Luscombe 8E Silvaire DeLuxe,4785,,,,,,,,
N17V,Luscombe 8E Silvaire DeLuxe,4785,,,,,,,,
N17VA,,,,,,,,,,
N17VA,,,,,,,,,,
N17VB,,,,,,,,,,
N17VB,,,,,,,,,,
N17VC,Cvjetkovic CA.65,17,,,,,,,,
N17VC,Cvjetkovic CA.65,17,,,,,,,,
N17VD,,,,,,,,,,
N17VD,,,,,,,,,,
